subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1681512337701,3037,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,1,1,inanimate,single,right,background
SS1681512337701,2187,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,2,1,inanimate,single,right,background
SS1681512337701,1842,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,3,1,inanimate,single,right,background
SS1681512337701,1686,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,4,1,inanimate,single,right,background
SS1681512337701,2481,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,5,1,inanimate,single,right,background
SS1681512337701,1273,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,6,6,1,inanimate,single,right,background
SS1681512337701,1773,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,4,1,2,animate,single,right,background
SS1681512337701,1389,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,4,2,2,animate,single,right,background
SS1681512337701,1182,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,4,3,2,animate,single,right,background
SS1681512337701,1127,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,4,4,2,animate,single,right,background
SS1681512337701,1687,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_002_right.png,animate_single_right,animate_single_right,identity,4,1,3,animate,single,right,background
SS1681512337701,1025,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_002_right.png,animate_single_right,animate_single_right,identity,4,2,3,animate,single,right,background
SS1681512337701,758,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_002_right.png,animate_single_right,animate_single_right,identity,4,3,3,animate,single,right,background
SS1681512337701,1479,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_002_right.png,animate_single_right,animate_single_right,identity,4,4,3,animate,single,right,deviant
SS1681512337701,1002,background_block,media/padded_stims/animate_012_left.png,null,animate_pair_left,null,null,4,1,4,animate,pair,left,background
SS1681512337701,1260,background_block,media/padded_stims/animate_012_left.png,null,animate_pair_left,null,null,4,2,4,animate,pair,left,background
SS1681512337701,748,background_block,media/padded_stims/animate_012_left.png,null,animate_pair_left,null,null,4,3,4,animate,pair,left,background
SS1681512337701,1056,background_block,media/padded_stims/animate_012_left.png,null,animate_pair_left,null,null,4,4,4,animate,pair,left,background
SS1681512337701,1305,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4,1,5,animate,pair,right,background
SS1681512337701,1107,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4,2,5,animate,pair,right,background
SS1681512337701,1100,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4,3,5,animate,pair,right,background
SS1681512337701,1539,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4,4,5,animate,pair,right,deviant
SS1681512337701,1141,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,1,6,animate,pair,right,background
SS1681512337701,1019,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,2,6,animate,pair,right,background
SS1681512337701,1031,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,3,6,animate,pair,right,background
SS1681512337701,1051,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,4,6,animate,pair,right,background
SS1681512337701,1337,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_011_right.png,inanimate_single_right,inanimate_single_right,identity,2,1,7,inanimate,single,right,background
SS1681512337701,738,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_011_right.png,inanimate_single_right,inanimate_single_right,identity,2,2,7,inanimate,single,right,deviant
SS1681512337701,1071,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_010_left.png,animate_pair_left,inanimate_pair_left,animacy,2,1,8,animate,pair,left,background
SS1681512337701,571,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_010_left.png,animate_pair_left,inanimate_pair_left,animacy,2,2,8,animate,pair,left,deviant
SS1681512337701,1052,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,1,9,animate,single,left,background
SS1681512337701,817,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,2,9,animate,single,left,background
SS1681512337701,1033,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,3,9,animate,single,left,background
SS1681512337701,879,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,4,9,animate,single,left,background
SS1681512337701,830,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,5,9,animate,single,left,background
SS1681512337701,814,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,6,6,9,animate,single,left,background
SS1681512337701,756,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,1,10,inanimate,pair,left,background
SS1681512337701,603,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,2,10,inanimate,pair,left,background
SS1681512337701,718,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,3,10,inanimate,pair,left,background
SS1681512337701,793,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,4,10,inanimate,pair,left,background
SS1681512337701,795,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,1,11,inanimate,pair,right,background
SS1681512337701,734,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,2,11,inanimate,pair,right,background
SS1681512337701,651,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,3,11,inanimate,pair,right,background
SS1681512337701,1063,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,4,11,inanimate,pair,right,background
SS1681512337701,883,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_008_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,1,12,inanimate,pair,right,background
SS1681512337701,1109,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_008_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,2,12,inanimate,pair,right,deviant
SS1681512337701,902,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,4,1,13,animate,single,left,background
SS1681512337701,807,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,4,2,13,animate,single,left,background
SS1681512337701,879,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,4,3,13,animate,single,left,background
SS1681512337701,928,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,4,4,13,animate,single,left,deviant
SS1681512337701,674,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,1,14,inanimate,single,left,background
SS1681512337701,674,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,2,14,inanimate,single,left,background
SS1681512337701,868,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,3,14,inanimate,single,left,background
SS1681512337701,772,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,4,14,inanimate,single,left,background
SS1681512337701,819,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,5,14,inanimate,single,left,background
SS1681512337701,1026,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,6,14,inanimate,single,left,deviant
SS1681512337701,556,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_007_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,1,15,inanimate,pair,left,background
SS1681512337701,776,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_007_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,2,15,inanimate,pair,left,background
SS1681512337701,1151,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_007_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,3,15,inanimate,pair,left,background
SS1681512337701,828,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_007_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,4,15,inanimate,pair,left,deviant
SS1681512337701,884,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,2,1,16,inanimate,single,left,background
SS1681512337701,815,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,2,2,16,inanimate,single,left,background
SS1682398066939,4804,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_008_left.png,inanimate_single_left,inanimate_pair_left,number,2,1,1,inanimate,single,left,background
