subject,block_number,block_type,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1630953284058,8,complex_dissimilar,curiosity,4,6,background,965.7000000178814,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,1,background,6953.2000007629395,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,2,background,4982.5,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,3,background,7159.5,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,4,background,4639.5,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,5,background,5169,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,1,complex_dissimilar,curiosity,NA,6,background,6215.900001525879,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630953310665,2,simple_dissimilar,curiosity,6,1,background,3504.7000007629395,images/stimuli/simple_20_A_a.gif,curiosity_novel,4
SS1630953310665,2,simple_dissimilar,curiosity,6,2,background,5161.7000007629395,images/stimuli/simple_20_A_a.gif,curiosity_novel,4
SS1630953310665,2,simple_dissimilar,curiosity,6,3,background,22905,images/stimuli/simple_20_A_a.gif,curiosity_novel,4
SS1630953310665,2,simple_dissimilar,curiosity,6,4,background,5600.2000007629395,images/stimuli/simple_20_A_a.gif,curiosity_novel,4
SS1630953310665,2,simple_dissimilar,curiosity,6,5,background,2423.400001525879,images/stimuli/simple_20_A_a.gif,curiosity_novel,4
SS1630953310665,2,simple_dissimilar,curiosity,6,6,deviant,4310,images/stimuli/simple_06_A_a.gif,curiosity_novel,4
SS1630953310665,3,simple_dissimilar,curiosity,2,1,background,2999.599998474121,images/stimuli/simple_02_A_a.gif,curiosity_background,2
SS1630953310665,3,simple_dissimilar,curiosity,2,2,deviant,3187.6000022888184,images/stimuli/simple_16_A_a.gif,curiosity_background,2
SS1630953310665,3,simple_dissimilar,curiosity,2,3,background,3228.599998474121,images/stimuli/simple_02_A_a.gif,curiosity_background,2
SS1630953310665,3,simple_dissimilar,curiosity,2,4,background,3087.400001525879,images/stimuli/simple_02_A_a.gif,curiosity_background,2
SS1630953310665,3,simple_dissimilar,curiosity,2,5,background,4514.799999237061,images/stimuli/simple_02_A_a.gif,curiosity_background,2
SS1630953310665,3,simple_dissimilar,curiosity,2,6,background,2661.900001525879,images/stimuli/simple_02_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,1,background,5459.900001525879,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,2,background,2529.2999992370605,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,3,background,2107,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,4,background,2096.8999977111816,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,5,background,4013,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,4,simple_dissimilar,curiosity,NA,6,background,2790.2000007629395,images/stimuli/simple_10_A_a.gif,curiosity_background,2
SS1630953310665,5,complex_dissimilar,curiosity,6,1,background,3609.6000022888184,images/stimuli/complex_13_A_a.gif,curiosity_background,4
SS1630953310665,5,complex_dissimilar,curiosity,6,2,background,2294.300003051758,images/stimuli/complex_13_A_a.gif,curiosity_background,4
SS1630953310665,5,complex_dissimilar,curiosity,6,3,background,1789.5,images/stimuli/complex_13_A_a.gif,curiosity_background,4
SS1630953310665,5,complex_dissimilar,curiosity,6,4,background,1782.1999969482422,images/stimuli/complex_13_A_a.gif,curiosity_background,4
SS1630953310665,5,complex_dissimilar,curiosity,6,5,background,2160.900001525879,images/stimuli/complex_13_A_a.gif,curiosity_background,4
SS1630953310665,5,complex_dissimilar,curiosity,6,6,deviant,1646.900001525879,images/stimuli/complex_17_A_a.gif,curiosity_background,4
SS1630953310665,6,complex_dissimilar,curiosity,2,1,background,5322.899997711182,images/stimuli/complex_05_A_a.gif,curiosity_background,3
SS1630953310665,6,complex_dissimilar,curiosity,2,2,deviant,908.9000015258789,images/stimuli/complex_04_A_a.gif,curiosity_background,3
SS1630953310665,6,complex_dissimilar,curiosity,2,3,background,929.3999977111816,images/stimuli/complex_05_A_a.gif,curiosity_background,3
SS1630953310665,6,complex_dissimilar,curiosity,2,4,background,1161.7999992370605,images/stimuli/complex_05_A_a.gif,curiosity_background,3
SS1630953310665,6,complex_dissimilar,curiosity,2,5,background,1052.5,images/stimuli/complex_05_A_a.gif,curiosity_background,3
SS1630953310665,6,complex_dissimilar,curiosity,2,6,background,582.6000022888184,images/stimuli/complex_05_A_a.gif,curiosity_background,3
SS1630953310665,7,complex_dissimilar,curiosity,4,1,background,2891.2000007629395,images/stimuli/complex_01_A_a.gif,curiosity_novel,1
SS1630953310665,7,complex_dissimilar,curiosity,4,2,background,1595.3999977111816,images/stimuli/complex_01_A_a.gif,curiosity_novel,1
SS1630953310665,7,complex_dissimilar,curiosity,4,3,background,1740.6000022888184,images/stimuli/complex_01_A_a.gif,curiosity_novel,1
SS1630953310665,7,complex_dissimilar,curiosity,4,4,deviant,4707.299999237061,images/stimuli/complex_20_A_a.gif,curiosity_novel,1
SS1630953310665,7,complex_dissimilar,curiosity,4,5,background,2434.1000022888184,images/stimuli/complex_01_A_a.gif,curiosity_novel,1
SS1630953310665,7,complex_dissimilar,curiosity,4,6,background,5379.299999237061,images/stimuli/complex_01_A_a.gif,curiosity_novel,1
SS1630953310665,8,simple_dissimilar,curiosity,4,1,background,1089.7999992370605,images/stimuli/simple_05_A_a.gif,curiosity_background,1
SS1630953310665,8,simple_dissimilar,curiosity,4,2,background,1254.2000007629395,images/stimuli/simple_05_A_a.gif,curiosity_background,1
SS1630953310665,8,simple_dissimilar,curiosity,4,3,background,1183.7000007629395,images/stimuli/simple_05_A_a.gif,curiosity_background,1
SS1630953310665,8,simple_dissimilar,curiosity,4,4,deviant,751.5,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630953310665,8,simple_dissimilar,curiosity,4,5,background,783.2000007629395,images/stimuli/simple_05_A_a.gif,curiosity_background,1
SS1630953310665,8,simple_dissimilar,curiosity,4,6,background,3612.2000007629395,images/stimuli/simple_05_A_a.gif,curiosity_background,1
SS1630953353776,1,simple_dissimilar,curiosity,NA,1,background,8541.69999999553,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,1,simple_dissimilar,curiosity,NA,2,background,4039.89999999851,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,1,simple_dissimilar,curiosity,NA,3,background,2954.0999999940395,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,1,simple_dissimilar,curiosity,NA,4,background,2369.7000000029802,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,1,simple_dissimilar,curiosity,NA,5,background,2635.3000000044703,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,1,simple_dissimilar,curiosity,NA,6,background,1669.1000000014901,images/stimuli/simple_04_A_a.gif,curiosity_background,2
SS1630953353776,2,complex_dissimilar,curiosity,2,1,background,5991.69999999553,images/stimuli/complex_03_A_a.gif,curiosity_background,3
SS1630953353776,2,complex_dissimilar,curiosity,2,2,deviant,4470.60000000149,images/stimuli/complex_06_A_a.gif,curiosity_background,3
SS1630953353776,2,complex_dissimilar,curiosity,2,3,background,3572.7999999970198,images/stimuli/complex_03_A_a.gif,curiosity_background,3
SS1630953353776,2,complex_dissimilar,curiosity,2,4,background,4506,images/stimuli/complex_03_A_a.gif,curiosity_background,3
SS1630953353776,2,complex_dissimilar,curiosity,2,5,background,2568.2999999970198,images/stimuli/complex_03_A_a.gif,curiosity_background,3
SS1630953353776,2,complex_dissimilar,curiosity,2,6,background,1922.5,images/stimuli/complex_03_A_a.gif,curiosity_background,3
SS1630953353776,3,complex_dissimilar,curiosity,NA,1,background,6083.5,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,3,complex_dissimilar,curiosity,NA,2,background,1929,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,3,complex_dissimilar,curiosity,NA,3,background,1271.7999999970198,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,3,complex_dissimilar,curiosity,NA,4,background,1453.2000000029802,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,3,complex_dissimilar,curiosity,NA,5,background,1387,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,3,complex_dissimilar,curiosity,NA,6,background,1367.8999999985099,images/stimuli/complex_16_A_a.gif,curiosity_novel,0
SS1630953353776,4,complex_dissimilar,curiosity,4,1,background,2875.89999999851,images/stimuli/complex_14_A_a.gif,curiosity_background,1
SS1630953353776,4,complex_dissimilar,curiosity,4,2,background,507.69999999552965,images/stimuli/complex_14_A_a.gif,curiosity_background,1
SS1630953353776,4,complex_dissimilar,curiosity,4,3,background,1008.0999999940395,images/stimuli/complex_14_A_a.gif,curiosity_background,1
SS1630953353776,4,complex_dissimilar,curiosity,4,4,deviant,3466.2999999970198,images/stimuli/complex_09_A_a.gif,curiosity_background,1
SS1630953353776,4,complex_dissimilar,curiosity,4,5,background,1128.8000000044703,images/stimuli/complex_14_A_a.gif,curiosity_background,1
SS1630953353776,4,complex_dissimilar,curiosity,4,6,background,977.1000000014901,images/stimuli/complex_14_A_a.gif,curiosity_background,1
SS1630953353776,5,simple_dissimilar,curiosity,4,1,background,3436.60000000149,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630953353776,5,simple_dissimilar,curiosity,4,2,background,2186.89999999851,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630953353776,5,simple_dissimilar,curiosity,4,3,background,2696.7999999970198,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630953353776,5,simple_dissimilar,curiosity,4,4,deviant,2627.5,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630953353776,5,simple_dissimilar,curiosity,4,5,background,1353.1000000014901,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630953353776,5,simple_dissimilar,curiosity,4,6,background,851.6999999955297,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630953353776,6,complex_dissimilar,curiosity,6,1,background,4274.89999999851,images/stimuli/complex_08_A_a.gif,curiosity_background,0
SS1630953353776,6,complex_dissimilar,curiosity,6,2,background,1082.2000000029802,images/stimuli/complex_08_A_a.gif,curiosity_background,0
SS1630953353776,6,complex_dissimilar,curiosity,6,3,background,1102.3000000044703,images/stimuli/complex_08_A_a.gif,curiosity_background,0
SS1630953353776,6,complex_dissimilar,curiosity,6,4,background,1224.3000000044703,images/stimuli/complex_08_A_a.gif,curiosity_background,0
SS1630953353776,6,complex_dissimilar,curiosity,6,5,background,1268.2000000029802,images/stimuli/complex_08_A_a.gif,curiosity_background,0
SS1630953353776,6,complex_dissimilar,curiosity,6,6,deviant,1386.9000000059605,images/stimuli/complex_20_A_a.gif,curiosity_background,0
SS1630953353776,7,simple_dissimilar,curiosity,6,1,background,3803.0999999940395,images/stimuli/simple_06_A_a.gif,curiosity_background,2
SS1630953353776,7,simple_dissimilar,curiosity,6,2,background,956.6999999955297,images/stimuli/simple_06_A_a.gif,curiosity_background,2
SS1630953353776,7,simple_dissimilar,curiosity,6,3,background,1718.3999999985099,images/stimuli/simple_06_A_a.gif,curiosity_background,2
SS1630953353776,7,simple_dissimilar,curiosity,6,4,background,1729.6000000014901,images/stimuli/simple_06_A_a.gif,curiosity_background,2
SS1630953353776,7,simple_dissimilar,curiosity,6,5,background,1410.1999999955297,images/stimuli/simple_06_A_a.gif,curiosity_background,2
SS1630953353776,7,simple_dissimilar,curiosity,6,6,deviant,2886.2000000029802,images/stimuli/simple_12_A_a.gif,curiosity_background,2
SS1630953353776,8,simple_dissimilar,curiosity,2,1,background,3716.89999999851,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630953353776,8,simple_dissimilar,curiosity,2,2,deviant,1374.6999999955297,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630953353776,8,simple_dissimilar,curiosity,2,3,background,1626.7999999970198,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630953353776,8,simple_dissimilar,curiosity,2,4,background,592.8999999985099,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630953353776,8,simple_dissimilar,curiosity,2,5,background,766.6999999955297,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630953353776,8,simple_dissimilar,curiosity,2,6,background,1600.1999999955297,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630953441889,1,complex_dissimilar,curiosity,4,1,background,6911.5,images/stimuli/complex_17_A_a.gif,curiosity_novel,0
SS1630953441889,1,complex_dissimilar,curiosity,4,2,background,6077.700000286102,images/stimuli/complex_17_A_a.gif,curiosity_novel,0
SS1630953441889,1,complex_dissimilar,curiosity,4,3,background,4462.599999904633,images/stimuli/complex_17_A_a.gif,curiosity_novel,0
SS1630953441889,1,complex_dissimilar,curiosity,4,4,deviant,7091.10000038147,images/stimuli/complex_05_A_a.gif,curiosity_novel,0
SS1630953441889,1,complex_dissimilar,curiosity,4,5,background,5925.199999809265,images/stimuli/complex_17_A_a.gif,curiosity_novel,0
SS1630953441889,1,complex_dissimilar,curiosity,4,6,background,1978.8000001907349,images/stimuli/complex_17_A_a.gif,curiosity_novel,0
SS1630953441889,2,simple_dissimilar,curiosity,NA,1,background,5737.700000286102,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,2,simple_dissimilar,curiosity,NA,2,background,3916.5,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,2,simple_dissimilar,curiosity,NA,3,background,3340.4000000953674,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,2,simple_dissimilar,curiosity,NA,4,background,3137.0999999046326,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,2,simple_dissimilar,curiosity,NA,5,background,2615.7999997138977,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,2,simple_dissimilar,curiosity,NA,6,background,2217.1000003814697,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630953441889,3,complex_dissimilar,curiosity,2,1,background,3444.6000003814697,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630953441889,3,complex_dissimilar,curiosity,2,2,deviant,3507.5999999046326,images/stimuli/complex_16_A_a.gif,curiosity_background,1
SS1630953441889,3,complex_dissimilar,curiosity,2,3,background,1408.4000000953674,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630953441889,3,complex_dissimilar,curiosity,2,4,background,1395.0999999046326,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630953441889,3,complex_dissimilar,curiosity,2,5,background,1373.2000002861023,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630953441889,3,complex_dissimilar,curiosity,2,6,background,504.2000002861023,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630953441889,4,simple_dissimilar,curiosity,6,1,background,2108.300000190735,images/stimuli/simple_14_A_a.gif,curiosity_background,3
SS1630953441889,4,simple_dissimilar,curiosity,6,2,background,2273.7999997138977,images/stimuli/simple_14_A_a.gif,curiosity_background,3
SS1630953441889,4,simple_dissimilar,curiosity,6,3,background,825.8000001907349,images/stimuli/simple_14_A_a.gif,curiosity_background,3
SS1630953441889,4,simple_dissimilar,curiosity,6,4,background,1671.8999996185303,images/stimuli/simple_14_A_a.gif,curiosity_background,3
SS1630953441889,4,simple_dissimilar,curiosity,6,5,background,725.2000002861023,images/stimuli/simple_14_A_a.gif,curiosity_background,3
SS1630953441889,4,simple_dissimilar,curiosity,6,6,deviant,1120.6999998092651,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630953441889,5,complex_dissimilar,curiosity,NA,1,background,4409.799999713898,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,5,complex_dissimilar,curiosity,NA,2,background,1036.5,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,5,complex_dissimilar,curiosity,NA,3,background,1396.9000000953674,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,5,complex_dissimilar,curiosity,NA,4,background,2122.5999999046326,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,5,complex_dissimilar,curiosity,NA,5,background,534.4000000953674,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,5,complex_dissimilar,curiosity,NA,6,background,502.90000009536743,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630953441889,6,simple_dissimilar,curiosity,2,1,background,1526.8000001907349,images/stimuli/simple_12_A_a.gif,curiosity_background,4
SS1630953441889,6,simple_dissimilar,curiosity,2,2,deviant,1519,images/stimuli/simple_07_A_a.gif,curiosity_background,4
SS1630953441889,6,simple_dissimilar,curiosity,2,3,background,559,images/stimuli/simple_12_A_a.gif,curiosity_background,4
SS1630953441889,6,simple_dissimilar,curiosity,2,4,background,1362.5999999046326,images/stimuli/simple_12_A_a.gif,curiosity_background,4
